Customer ID,Age,Gender,Loyalty Member,Product Type,SKU,Rating,Order Status,Payment Method,Total Price,Unit Price,Quantity,Purchase Date,Shipping Type,Add-ons Purchased,Add-on Total
1189,51,Male,No,Tablet,SKU1002,3,Completed,Credit Card,494.06,247.03,2,2023-11-17,Express,,0
1190,40,Female,No,Tablet,SKU1002,3,Completed,Cash,1729.21,247.03,7,2023-12-03,Overnight,"Extended Warranty,Accessory",46.11
1190,73,Female,No,Smartwatch,SKU1003,3,Completed,Cash,6758.64,844.83,8,2023-12-26,Express,,0
1190,73,Female,No,Tablet,SKU1002,3,Completed,Cash,494.06,247.03,2,2024-08-10,Standard,"Accessory,Impulse Item",38.32
1192,35,Male,Yes,Smartphone,SKU1001,5,Completed,Paypal,41.5,20.75,2,2023-11-24,Overnight,"Impulse Item,Extended Warranty,Impulse Item",131.53
1192,35,Male,No,Smartwatch,SKU1003,3,Cancelled,Cash,5913.81,844.83,7,2024-02-25,Standard,Accessory,11.99
1192,35,Male,No,Smartphone,SKU1001,5,Cancelled,Paypal,207.5,20.75,10,2024-09-14,Overnight,"Accessory,Accessory,Extended Warranty",51.93
1193,35,Female,No,Tablet,SKU1002,3,Completed,Credit Card,494.06,247.03,2,2024-06-04,Express,"Extended Warranty,Accessory",44.39
1193,95,Male,No,Tablet,SKU1002,3,Completed,Paypal,1976.24,247.03,8,2024-08-18,Overnight,"Accessory,Impulse Item,Accessory",88.37
1194,27,Male,No,Tablet,SKU1002,3,Completed,Cash,494.06,247.03,2,2023-11-12,Express,,0
1195,82,Female,No,Laptop,SKU1005,3,Completed,Credit Card,3247.72,463.96,7,2023-10-13,Overnight,,0
1196,61,Male,Yes,Laptop,SKU1005,3,Cancelled,Paypal,3711.68,463.96,8,2023-12-14,Standard,,0
1196,21,Female,No,Smartphone,SKU1004,2,Completed,Cash,791.19,791.19,1,2024-04-07,Express,,0
1196,82,Female,No,Laptop,SKU1005,3,Completed,Debit Card,463.96,463.96,1,2024-05-10,Express,Accessory,31.26
1197,96,Female,Yes,Smartphone,SKU1001,5,Completed,Credit Card,62.25,20.75,3,2024-05-10,Overnight,Extended Warranty,17.61
1197,96,Female,No,Smartwatch,SKU1003,3,Completed,Cash,4224.15,844.83,5,2024-06-30,Standard,Extended Warranty,36.12
1197,96,Female,Yes,Laptop,SKU1005,3,Cancelled,Cash,4175.64,463.96,9,2024-09-21,Express,,0
1199,40,Female,No,Tablet,SKU1002,3,Completed,Debit Card,1482.18,247.03,6,2024-07-11,Express,Impulse Item,22.07
1203,86,Male,No,Smartphone,SKU1004,2,Cancelled,Credit Card,4747.14,791.19,6,2024-01-17,Standard,"Accessory,Accessory",23.52
1203,44,Female,Yes,Laptop,SKU1005,3,Completed,Credit Card,2319.8,463.96,5,2024-04-30,Standard,Accessory,22.29
1205,27,Male,No,Tablet,SKU1002,3,Completed,Debit Card,1729.21,247.03,7,2024-08-02,Standard,,0
1208,50,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,844.83,844.83,1,2024-07-25,Standard,,0
1210,86,Female,No,Smartwatch,SKU1003,3,Completed,Paypal,8448.3,844.83,10,2024-02-26,Standard,,0
1210,42,Male,Yes,Tablet,SKU1002,3,Cancelled,Debit Card,741.09,247.03,3,2024-04-29,Overnight,Accessory,31.5
1211,69,Male,No,Smartphone,SKU1001,5,Completed,Cash,62.25,20.75,3,2024-01-04,Standard,Impulse Item,25.55
1211,90,Male,No,Tablet,SKU1002,3,Completed,Debit Card,2223.27,247.03,9,2024-01-29,Overnight,"Accessory,Accessory,Accessory",83.33
1211,67,Male,No,Smartwatch,SKU1003,3,Completed,Cash,844.83,844.83,1,2024-07-07,Standard,,0
1212,87,Female,No,Smartwatch,SKU1003,3,Cancelled,Paypal,6758.64,844.83,8,2024-04-10,Overnight,"Extended Warranty,Extended Warranty",45.67
1215,52,Male,No,Smartwatch,SKU1003,3,Cancelled,Paypal,7603.47,844.83,9,2023-12-18,Standard,Extended Warranty,33.58
1215,52,Male,No,Smartphone,SKU1004,2,Cancelled,Paypal,7120.71,791.19,9,2024-09-15,Overnight,"Accessory,Impulse Item,Impulse Item",121.35
1216,80,Female,Yes,Smartphone,SKU1004,2,Completed,Cash,2373.57,791.19,3,2024-09-20,Express,"Extended Warranty,Extended Warranty,Impulse Item",60.11
1217,70,Female,Yes,Smartphone,SKU1001,5,Completed,Paypal,103.75,20.75,5,2024-02-09,Express,Extended Warranty,45.61
1217,70,Female,Yes,Smartphone,SKU1001,5,Completed,Cash,186.75,20.75,9,2024-02-15,Express,,0
1217,70,Female,Yes,Smartwatch,SKU1003,3,Completed,Cash,6758.64,844.83,8,2024-03-22,Overnight,Accessory,35.86
1217,70,Female,Yes,Smartphone,SKU1001,5,Completed,Cash,207.5,20.75,10,2024-03-24,Express,"Accessory,Impulse Item,Impulse Item",112.77
1218,85,Female,No,Smartwatch,SKU1003,3,Cancelled,Debit Card,2534.49,844.83,3,2023-12-29,Overnight,"Extended Warranty,Extended Warranty",39.54
1220,18,Male,Yes,Smartwatch,SKU1003,3,Cancelled,Credit Card,8448.3,844.83,10,2024-03-13,Standard,"Impulse Item,Extended Warranty,Extended Warranty",64.55
1220,18,Male,No,Smartphone,SKU1001,5,Completed,Cash,186.75,20.75,9,2024-08-08,Overnight,"Extended Warranty,Extended Warranty",56.39
1222,48,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,8448.3,844.83,10,2024-08-13,Standard,"Impulse Item,Impulse Item",71.08
1223,97,Male,No,Smartphone,SKU1001,5,Completed,Cash,166,20.75,8,2024-03-08,Standard,,0
1224,81,Female,Yes,Smartphone,SKU1004,2,Cancelled,Cash,3955.95,791.19,5,2024-06-19,Standard,Extended Warranty,30.03
1224,45,Male,No,Smartphone,SKU1004,2,Completed,Cash,5538.33,791.19,7,2024-06-28,Standard,"Accessory,Accessory,Extended Warranty",103.02
1226,88,Female,No,Laptop,SKU1005,3,Cancelled,Debit Card,927.92,463.96,2,2024-05-25,Overnight,Extended Warranty,38.07
1226,23,Female,No,Laptop,SKU1005,3,Cancelled,Credit Card,3711.68,463.96,8,2024-08-18,Express,,0
1227,95,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,1582.38,791.19,2,2024-02-10,Overnight,"Extended Warranty,Impulse Item",70.87
1228,48,Female,No,Smartphone,SKU1004,2,Cancelled,Paypal,5538.33,791.19,7,2023-10-18,Express,Extended Warranty,25.66
1229,44,Male,Yes,Tablet,SKU1002,3,Cancelled,Credit Card,494.06,247.03,2,2024-01-11,Overnight,,0
1232,27,Male,No,Smartphone,SKU1004,2,Completed,Cash,4747.14,791.19,6,2024-02-23,Standard,Accessory,12.25
1234,92,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,4224.15,844.83,5,2024-05-27,Standard,Accessory,32.58
1234,100,Female,No,Smartwatch,SKU1003,3,Completed,Debit Card,8448.3,844.83,10,2024-09-23,Overnight,Extended Warranty,24.63
1235,63,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,103.75,20.75,5,2024-08-22,Express,"Impulse Item,Accessory",37.79
1236,35,Male,No,Smartphone,SKU1001,5,Cancelled,Debit Card,186.75,20.75,9,2024-08-14,Standard,Accessory,16.2
1236,93,Female,No,Smartphone,SKU1004,2,Cancelled,Paypal,6329.52,791.19,8,2024-09-01,Overnight,"Impulse Item,Accessory",20.42
1237,51,Male,No,Tablet,SKU1002,3,Completed,Paypal,988.12,247.03,4,2024-03-12,Express,"Impulse Item,Impulse Item,Impulse Item",84.41
1237,51,Male,No,Tablet,SKU1002,3,Completed,Paypal,988.12,247.03,4,2024-04-06,Standard,"Extended Warranty,Accessory,Extended Warranty",117.41
1244,23,Male,Yes,Tablet,SKU1002,3,Cancelled,Cash,1482.18,247.03,6,2023-12-12,Overnight,Impulse Item,33.26
1244,23,Male,Yes,Smartphone,SKU1004,2,Completed,Credit Card,4747.14,791.19,6,2024-02-05,Overnight,"Extended Warranty,Accessory",38.51
1244,23,Male,Yes,Smartphone,SKU1004,2,Cancelled,Paypal,3164.76,791.19,4,2024-02-07,Standard,"Impulse Item,Extended Warranty,Impulse Item",66.81
1244,23,Male,Yes,Smartphone,SKU1001,5,Cancelled,Credit Card,186.75,20.75,9,2024-05-23,Express,,0
1244,91,Female,No,Tablet,SKU1002,3,Cancelled,Cash,2223.27,247.03,9,2024-07-23,Standard,"Accessory,Accessory",66.63
1245,30,Female,No,Smartwatch,SKU1003,3,Cancelled,Debit Card,5913.81,844.83,7,2024-07-24,Overnight,,0
1246,60,Male,No,Tablet,SKU1002,3,Completed,Paypal,494.06,247.03,2,2024-01-05,Standard,,0
1247,82,Male,No,Smartphone,SKU1004,2,Cancelled,Paypal,3164.76,791.19,4,2023-10-18,Overnight,,0
1247,82,Male,Yes,Tablet,SKU1002,3,Completed,Credit Card,1729.21,247.03,7,2024-05-25,Overnight,Impulse Item,42.34
1248,28,Male,No,Tablet,SKU1002,3,Cancelled,Paypal,741.09,247.03,3,2023-11-04,Overnight,,0
1248,88,Male,Yes,Smartphone,SKU1001,5,Completed,Credit Card,62.25,20.75,3,2024-02-15,Express,"Impulse Item,Impulse Item",81.47
1248,100,Female,Yes,Laptop,SKU1005,3,Cancelled,Debit Card,3711.68,463.96,8,2024-04-07,Standard,"Extended Warranty,Extended Warranty",54.16
1250,62,Female,No,Tablet,SKU1002,3,Cancelled,Paypal,1482.18,247.03,6,2023-10-14,Standard,Impulse Item,49.01
1250,88,Female,No,Smartphone,SKU1004,2,Cancelled,Credit Card,3955.95,791.19,5,2024-08-26,Overnight,Accessory,41.67
1251,86,Female,Yes,Laptop,SKU1005,3,Completed,Cash,4175.64,463.96,9,2024-06-13,Express,"Impulse Item,Extended Warranty,Extended Warranty",75.04
1252,35,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,7911.9,791.19,10,2024-04-15,Express,Accessory,27.99
1253,65,Female,No,Smartwatch,SKU1003,3,Completed,Paypal,5068.98,844.83,6,2023-12-27,Express,"Extended Warranty,Extended Warranty",79.98
1253,65,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,7911.9,791.19,10,2024-02-15,Express,,0
1254,57,Female,No,Tablet,SKU1002,3,Completed,Credit Card,2223.27,247.03,9,2024-03-16,Overnight,"Extended Warranty,Impulse Item",75.85
1255,63,Male,No,Smartphone,SKU1001,5,Completed,Paypal,207.5,20.75,10,2024-03-12,Overnight,Impulse Item,5.37
1255,68,Female,Yes,Smartphone,SKU1001,5,Completed,Credit Card,103.75,20.75,5,2024-08-10,Express,"Extended Warranty,Extended Warranty,Extended Warranty",75.25
1256,45,Female,No,Smartphone,SKU1004,2,Cancelled,Paypal,3164.76,791.19,4,2024-06-28,Standard,"Impulse Item,Accessory,Accessory",92.17
1257,95,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,124.5,20.75,6,2024-07-17,Express,"Extended Warranty,Extended Warranty,Accessory",84.68
1258,31,Male,No,Tablet,SKU1002,3,Completed,Cash,988.12,247.03,4,2024-05-10,Express,"Impulse Item,Impulse Item,Accessory",94.38
1261,79,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,791.19,791.19,1,2024-01-31,Standard,Impulse Item,26.35
1262,31,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,3955.95,791.19,5,2023-11-24,Overnight,"Accessory,Impulse Item,Accessory",121.05
1263,36,Male,No,Smartwatch,SKU1003,3,Completed,Cash,5068.98,844.83,6,2023-10-19,Standard,"Impulse Item,Impulse Item",54.86
1263,90,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,6758.64,844.83,8,2023-10-22,Express,,0
1264,26,Female,Yes,Smartphone,SKU1001,5,Completed,Cash,186.75,20.75,9,2024-04-17,Express,,0
1265,54,Female,Yes,Tablet,SKU1002,3,Completed,Debit Card,247.03,247.03,1,2023-10-12,Express,Impulse Item,7.28
1265,54,Female,No,Smartwatch,SKU1003,3,Cancelled,Paypal,7603.47,844.83,9,2023-11-09,Overnight,"Impulse Item,Accessory",46.57
1265,54,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,1582.38,791.19,2,2024-06-26,Express,,0
1265,54,Female,Yes,Smartphone,SKU1001,5,Cancelled,Debit Card,20.75,20.75,1,2024-09-21,Standard,"Accessory,Extended Warranty",67.15
1266,25,Male,No,Smartphone,SKU1004,2,Cancelled,Debit Card,791.19,791.19,1,2024-06-04,Standard,,0
1267,46,Male,No,Tablet,SKU1002,3,Completed,Debit Card,1729.21,247.03,7,2024-01-12,Overnight,,0
1268,89,Male,No,Smartwatch,SKU1003,3,Completed,Cash,5068.98,844.83,6,2023-09-30,Standard,,0
1268,89,Male,No,Smartphone,SKU1004,2,Completed,Cash,4747.14,791.19,6,2024-04-18,Standard,,0
1268,89,Male,No,Smartwatch,SKU1003,3,Completed,Cash,3379.32,844.83,4,2024-07-22,Express,Accessory,14.76
1269,50,Male,No,Smartphone,SKU1001,5,Completed,Paypal,186.75,20.75,9,2024-07-31,Overnight,"Extended Warranty,Accessory,Accessory",96.66
1271,90,Female,No,Tablet,SKU1002,3,Completed,Cash,247.03,247.03,1,2023-10-11,Express,,0
1271,90,Female,No,Smartwatch,SKU1003,3,Cancelled,Credit Card,6758.64,844.83,8,2024-09-19,Express,Impulse Item,24.46
1272,69,Female,No,Tablet,SKU1002,3,Completed,Debit Card,2470.3,247.03,10,2024-03-11,Overnight,Extended Warranty,40.76
1276,87,Male,No,Tablet,SKU1002,3,Cancelled,Debit Card,1235.15,247.03,5,2024-03-04,Standard,"Extended Warranty,Accessory,Accessory",112.19
1276,53,Female,Yes,Tablet,SKU1002,3,Completed,Debit Card,1729.21,247.03,7,2024-03-13,Standard,"Impulse Item,Extended Warranty",36.6
1277,45,Female,No,Smartwatch,SKU1003,3,Cancelled,Debit Card,3379.32,844.83,4,2024-03-08,Express,"Impulse Item,Impulse Item,Impulse Item",84.33
1277,74,Female,Yes,Tablet,SKU1002,3,Completed,Cash,247.03,247.03,1,2024-06-13,Express,"Impulse Item,Accessory",38.42
1278,90,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,844.83,844.83,1,2023-10-08,Standard,Accessory,23.78
1278,85,Male,Yes,Laptop,SKU1005,3,Completed,Paypal,463.96,463.96,1,2023-11-24,Overnight,"Impulse Item,Impulse Item",39.99
1278,85,Male,No,Laptop,SKU1005,3,Completed,Debit Card,3247.72,463.96,7,2024-02-05,Standard,"Extended Warranty,Accessory",39.33
1278,71,Female,Yes,Laptop,SKU1005,3,Completed,Credit Card,2319.8,463.96,5,2024-08-05,Standard,"Accessory,Extended Warranty",43.26
1280,81,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,124.5,20.75,6,2023-11-26,Overnight,"Impulse Item,Accessory",23.94
1280,52,Male,Yes,Smartwatch,SKU1003,3,Completed,Debit Card,6758.64,844.83,8,2024-08-21,Standard,,0
1283,24,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,186.75,20.75,9,2024-05-05,Express,"Impulse Item,Extended Warranty,Extended Warranty",102.23
1286,94,Male,No,Tablet,SKU1002,3,Completed,Debit Card,988.12,247.03,4,2023-11-20,Express,"Accessory,Extended Warranty",82.32
1286,94,Male,No,Laptop,SKU1005,3,Cancelled,Cash,4639.6,463.96,10,2024-06-08,Express,Accessory,46.24
1286,94,Male,Yes,Laptop,SKU1005,3,Completed,Paypal,3247.72,463.96,7,2024-07-12,Standard,"Accessory,Impulse Item,Accessory",123.65
1287,87,Female,No,Smartwatch,SKU1003,3,Completed,Cash,3379.32,844.83,4,2023-12-07,Express,,0
1287,87,Female,No,Laptop,SKU1005,3,Cancelled,Debit Card,1855.84,463.96,4,2024-03-21,Standard,,0
1287,87,Female,Yes,Smartphone,SKU1004,2,Cancelled,Cash,1582.38,791.19,2,2024-05-01,Overnight,,0
1287,87,Female,No,Tablet,SKU1002,3,Completed,Cash,1482.18,247.03,6,2024-08-12,Standard,"Accessory,Impulse Item,Accessory",80.21
1288,40,Female,No,Smartphone,SKU1004,2,Completed,Paypal,7911.9,791.19,10,2024-03-20,Express,Impulse Item,8.99
1290,63,Male,No,Laptop,SKU1005,3,Cancelled,Debit Card,3711.68,463.96,8,2024-01-08,Standard,"Impulse Item,Impulse Item,Extended Warranty",63.37
1292,65,Male,No,Smartphone,SKU1004,2,Completed,Paypal,4747.14,791.19,6,2023-11-18,Overnight,"Extended Warranty,Extended Warranty,Extended Warranty",105.63
1292,65,Male,No,Tablet,SKU1002,3,Completed,Debit Card,1976.24,247.03,8,2024-03-31,Express,"Extended Warranty,Extended Warranty",21.98
1292,65,Male,Yes,Laptop,SKU1005,3,Completed,Paypal,463.96,463.96,1,2024-06-29,Express,"Accessory,Impulse Item",47.2
1293,72,Male,No,Smartphone,SKU1004,2,Completed,Paypal,4747.14,791.19,6,2023-10-30,Express,"Impulse Item,Extended Warranty",57.53
1294,60,Male,No,Laptop,SKU1005,3,Completed,Cash,3711.68,463.96,8,2024-03-06,Standard,Impulse Item,16.04
1295,79,Male,No,Smartphone,SKU1004,2,Cancelled,Debit Card,4747.14,791.19,6,2024-08-07,Overnight,,0
1296,80,Female,No,Smartphone,SKU1001,5,Completed,Cash,145.25,20.75,7,2023-10-18,Express,,0
1296,60,Female,No,Smartwatch,SKU1003,3,Completed,Debit Card,6758.64,844.83,8,2023-12-23,Standard,Impulse Item,19.74
1298,32,Male,Yes,Tablet,SKU1002,3,Completed,Credit Card,1729.21,247.03,7,2023-11-03,Express,"Impulse Item,Extended Warranty",76.31
1299,70,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,7911.9,791.19,10,2023-11-28,Overnight,"Impulse Item,Impulse Item,Accessory",53.4
1300,95,Male,No,Smartphone,SKU1001,5,Completed,Cash,166,20.75,8,2024-04-19,Overnight,"Extended Warranty,Accessory",86.54
1301,92,Female,No,Smartphone,SKU1004,2,Cancelled,Paypal,1582.38,791.19,2,2024-03-24,Standard,"Extended Warranty,Accessory",85.84
1301,92,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,791.19,791.19,1,2024-08-01,Standard,"Impulse Item,Accessory",30.63
1302,56,Male,Yes,Smartphone,SKU1001,5,Completed,Debit Card,145.25,20.75,7,2024-08-31,Express,"Accessory,Extended Warranty,Accessory",95.51
1303,24,Male,No,Smartphone,SKU1001,5,Completed,Paypal,186.75,20.75,9,2024-06-21,Express,Impulse Item,31.39
1303,37,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,2373.57,791.19,3,2024-06-24,Express,"Accessory,Accessory",64.27
1304,92,Female,No,Tablet,SKU1002,3,Completed,Debit Card,741.09,247.03,3,2023-10-24,Express,,0
1305,59,Male,Yes,Smartphone,SKU1004,2,Completed,Credit Card,3164.76,791.19,4,2023-11-08,Overnight,"Extended Warranty,Impulse Item",78.2
1305,33,Male,No,Smartwatch,SKU1003,3,Cancelled,Credit Card,5913.81,844.83,7,2024-06-13,Standard,Impulse Item,29.83
1306,41,Female,No,Smartwatch,SKU1003,3,Cancelled,Paypal,5913.81,844.83,7,2023-10-06,Overnight,Impulse Item,30.16
1306,94,Female,No,Smartphone,SKU1001,5,Completed,Debit Card,62.25,20.75,3,2024-01-28,Express,"Impulse Item,Accessory,Impulse Item",53.16
1307,65,Female,No,Laptop,SKU1005,3,Completed,Cash,927.92,463.96,2,2024-03-18,Standard,"Accessory,Impulse Item,Accessory",82.51
1307,65,Female,No,Tablet,SKU1002,3,Cancelled,Cash,1482.18,247.03,6,2024-05-25,Express,"Accessory,Impulse Item",26.92
1308,96,Female,No,Laptop,SKU1005,3,Completed,Paypal,1391.88,463.96,3,2024-01-07,Standard,"Accessory,Impulse Item",41.62
1309,73,Male,No,Laptop,SKU1005,3,Cancelled,Credit Card,2783.76,463.96,6,2024-04-07,Overnight,"Accessory,Accessory,Extended Warranty",59.35
1309,61,Female,No,Smartwatch,SKU1003,3,Completed,Paypal,5068.98,844.83,6,2024-08-24,Overnight,"Extended Warranty,Accessory,Extended Warranty",118.06
1310,49,Male,No,Laptop,SKU1005,3,Cancelled,Debit Card,4175.64,463.96,9,2023-11-26,Overnight,"Accessory,Accessory,Extended Warranty",55.81
1310,22,Male,No,Smartphone,SKU1004,2,Cancelled,Debit Card,7120.71,791.19,9,2024-08-23,Standard,,0
1311,35,Female,No,Smartwatch,SKU1003,3,Completed,Credit Card,2534.49,844.83,3,2024-08-30,Express,"Accessory,Extended Warranty,Accessory",100.29
1312,83,Female,No,Smartphone,SKU1001,5,Completed,Debit Card,83,20.75,4,2024-06-13,Express,"Accessory,Impulse Item,Accessory",118.23
1313,65,Male,No,Tablet,SKU1002,3,Completed,Paypal,1729.21,247.03,7,2024-01-07,Express,Accessory,31.97
1313,65,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,4747.14,791.19,6,2024-06-20,Express,"Accessory,Extended Warranty",40.54
1314,35,Male,Yes,Smartphone,SKU1001,5,Completed,Cash,124.5,20.75,6,2023-12-09,Overnight,Accessory,27.93
1314,35,Male,Yes,Laptop,SKU1005,3,Cancelled,Paypal,3247.72,463.96,7,2024-09-07,Express,,0
1315,73,Male,No,Smartphone,SKU1004,2,Cancelled,Paypal,4747.14,791.19,6,2024-03-17,Express,,0
1315,40,Male,No,Smartphone,SKU1001,5,Cancelled,Paypal,124.5,20.75,6,2024-05-29,Express,"Accessory,Impulse Item",47.9
1315,22,Male,No,Laptop,SKU1005,3,Cancelled,Credit Card,4639.6,463.96,10,2024-06-08,Overnight,,0
1315,49,Male,No,Smartphone,SKU1001,5,Cancelled,Paypal,124.5,20.75,6,2024-06-25,Overnight,,0
1316,27,Male,No,Smartwatch,SKU1003,3,Completed,Paypal,2534.49,844.83,3,2024-05-11,Overnight,,0
1316,27,Male,Yes,Tablet,SKU1002,3,Cancelled,Credit Card,2470.3,247.03,10,2024-05-31,Overnight,"Extended Warranty,Accessory,Extended Warranty",38.84
1316,27,Male,No,Smartwatch,SKU1003,3,Completed,Cash,4224.15,844.83,5,2024-09-05,Standard,,0
1317,80,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,1689.66,844.83,2,2024-05-09,Overnight,"Accessory,Impulse Item",47.8
1317,80,Male,No,Smartphone,SKU1001,5,Cancelled,Credit Card,124.5,20.75,6,2024-05-21,Overnight,Accessory,38.68
1318,26,Male,No,Tablet,SKU1002,3,Completed,Paypal,2470.3,247.03,10,2023-11-19,Standard,,0
1320,31,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,5913.81,844.83,7,2023-11-21,Standard,Accessory,16.4
1321,85,Male,Yes,Tablet,SKU1002,3,Completed,Paypal,1976.24,247.03,8,2023-12-09,Overnight,Extended Warranty,39.25
1321,85,Male,No,Smartwatch,SKU1003,3,Cancelled,Debit Card,5913.81,844.83,7,2024-03-23,Standard,"Impulse Item,Accessory,Extended Warranty",100.79
1324,95,Female,No,Laptop,SKU1005,3,Cancelled,Cash,4639.6,463.96,10,2024-06-14,Overnight,,0
1326,96,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,6758.64,844.83,8,2023-10-11,Standard,,0
1327,19,Male,No,Smartphone,SKU1001,5,Cancelled,Paypal,186.75,20.75,9,2023-12-07,Standard,,0
1327,28,Female,No,Laptop,SKU1005,3,Completed,Paypal,1391.88,463.96,3,2024-01-02,Overnight,"Accessory,Impulse Item,Impulse Item",46.1
1327,19,Male,No,Tablet,SKU1002,3,Cancelled,Paypal,494.06,247.03,2,2024-09-20,Standard,"Extended Warranty,Impulse Item,Impulse Item",112.83
1328,40,Female,No,Laptop,SKU1005,3,Cancelled,Paypal,3711.68,463.96,8,2024-05-16,Overnight,,0
1329,53,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,2373.57,791.19,3,2024-03-04,Standard,Accessory,20.49
1331,50,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,4224.15,844.83,5,2024-06-21,Overnight,"Extended Warranty,Impulse Item",76.41
1333,69,Male,No,Tablet,SKU1002,3,Completed,Cash,2223.27,247.03,9,2024-04-10,Standard,,0
1333,69,Male,No,Smartwatch,SKU1003,3,Completed,Cash,5913.81,844.83,7,2024-06-19,Standard,,0
1333,69,Male,No,Tablet,SKU1002,3,Completed,Debit Card,247.03,247.03,1,2024-08-01,Standard,"Accessory,Extended Warranty,Accessory",94.43
1335,22,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,7911.9,791.19,10,2024-01-13,Overnight,Impulse Item,43.54
1335,56,Female,No,Smartwatch,SKU1003,3,Completed,Paypal,2534.49,844.83,3,2024-07-04,Standard,"Impulse Item,Accessory,Extended Warranty",111.61
1335,22,Male,No,Smartphone,SKU1001,5,Cancelled,Cash,124.5,20.75,6,2024-07-10,Standard,,0
1337,46,Male,Yes,Smartphone,SKU1001,5,Cancelled,Paypal,145.25,20.75,7,2023-12-02,Overnight,"Impulse Item,Impulse Item",52.95
1337,46,Male,No,Tablet,SKU1002,3,Completed,Credit Card,1482.18,247.03,6,2023-12-30,Overnight,Impulse Item,20.32
1340,27,Male,No,Tablet,SKU1002,3,Completed,Debit Card,2470.3,247.03,10,2024-07-07,Express,"Impulse Item,Extended Warranty,Extended Warranty",61.57
